Time,Pressure
1759421375.357318,1006.811600
1759421376.418467,1006.812592
1759421377.479604,1006.816406
1759421378.540757,1006.818314
1759421379.601889,1006.820602
1759421380.663029,1006.821060
1759421381.724145,1006.824112
1759421382.785288,1006.824493
1759421383.846439,1006.824951
1759421384.907602,1006.825638
1759421385.968763,1006.825638
1759421387.029906,1006.824799
1759421388.091028,1006.824799
1759421389.152215,1006.825027
1759421390.213375,1006.825027
1759421391.274551,1006.825790
1759421392.335680,1006.824417
1759421393.396794,1006.824112
1759421394.457921,1006.821213
1759421395.519016,1006.818695
1759421396.580120,1006.818085
1759421397.641252,1006.816101
1759421398.702328,1006.815262
1759421399.763447,1006.814957
1759421400.824560,1006.815262
1759421401.885713,1006.815109
1759421402.946800,1006.815567
1759421404.007864,1006.815796
1759421405.068941,1006.818085
1759421406.130065,1006.819687
1759421407.191164,1006.821823
1759421408.252273,1006.825027
1759421409.313390,1006.827698
1759421410.374560,1006.827927
1759421411.435750,1006.828995
1759421412.496917,1006.828995
1759421413.558081,1006.826248
1759421414.619261,1006.822662
1759421415.680421,1006.821213
1759421416.741574,1006.817780
1759421417.802748,1006.816635
1759421418.863923,1006.816635
1759421419.925053,1006.817474
1759421420.986145,1006.817474
1759421422.047275,1006.818237
1759421423.108415,1006.818466
1759421424.169515,1006.818237
1759421425.230633,1006.817780
1759421426.291708,1006.816406
1759421427.352782,1006.815567
1759421428.413827,1006.815567
1759421429.474891,1006.815567
1759421430.535989,1006.813889
1759421431.597049,1006.812973
1759421432.658109,1006.810303
1759421433.719213,1006.807938
1759421434.780267,1006.804962
1759421435.841346,1006.803589
1759421436.902431,1006.803589
1759421437.963500,1006.804428
1759421439.024556,1006.805801
1759421440.085633,1006.806412
1759421441.146673,1006.807556
1759421442.207715,1006.810226
1759421443.268800,1006.811142
1759476654.724156,1000.138550
1759476655.752644,1000.138702
1759476656.781083,1000.138550
1759476657.809542,1000.135574
1759476658.837977,1000.135345
1759476659.036132,1000.135574
1759476660.097764,1000.136719
1759476661.159389,1000.139236
1759476662.221030,1000.142746
1759476663.282634,1000.146866
1759476664.344224,1000.152283
1759476665.405809,1000.152512
1759476666.467448,1000.152283
1759476667.529001,1000.152512
1759476668.590567,1000.153580
1759476669.652153,1000.156326
1759476670.713742,1000.165024
1759476671.775305,1000.168915
1759476672.836901,1000.172501
1759476673.898480,1000.176239
1759476674.960047,1000.176239
1759476676.021591,1000.176239
1759476677.083087,1000.181808
1759476678.144627,1000.191956
1759476679.206153,1000.203171
1759476680.267678,1000.216522
1759476681.329218,1000.231094
1759476682.390753,1000.243073
1759476683.452274,1000.254059
1759476684.513764,1000.261765
1759476685.575238,1000.267792
1759476686.636745,1000.268707
1759476687.698268,1000.271454
1759476688.759734,1000.271759
1759476689.821259,1000.275345
1759476690.882708,1000.281143
1759476691.944153,1000.294037
1759476693.005619,1000.304947
1759476694.067078,1000.315323
1759476695.128528,1000.326385
1759476696.190003,1000.334702
1759476697.251475,1000.341797
1759476698.312874,1000.351715
1759476699.374230,1000.365295
1759476700.435626,1000.380783
1759476701.497031,1000.397949
1759476702.558392,1000.412292
1759476703.619714,1000.428696
1759476704.681080,1000.442276
1759476705.742420,1000.457153
1759476706.803776,1000.472641
1759476707.865105,1000.492249
1759476708.926448,1000.509567
1759476709.987743,1000.525665
1759476711.049109,1000.534058
1759476712.110406,1000.544586
1759476713.171688,1000.551834
1759476714.233006,1000.557861
1759476715.294302,1000.564270
1759476716.355614,1000.574722
1759476717.416869,1000.581207
1759476718.478143,1000.587997
1759476719.539391,1000.593643
1759476720.600639,1000.602646
1759476721.661901,1000.611267
1759476722.723166,1000.618286
1759476723.784403,1000.627213
1759476724.845592,1000.634155
1759476725.906768,1000.640259
1759476726.967953,1000.645905
1759476728.029151,1000.651855
1759476729.090374,1000.654984
1759476730.151604,1000.661926
1759476731.212823,1000.670013
1759476732.274071,1000.678787
1759476733.335277,1000.687943
1759476734.396474,1000.697250
1759476735.457689,1000.701599
1759476736.518885,1000.706787
1759476737.580109,1000.710068
1759476738.641323,1000.715790
1759476739.702511,1000.721817
1759476740.763698,1000.730362
1759476741.824864,1000.734100
1759476742.886044,1000.740967
1759476743.947171,1000.745316
1759476745.008286,1000.746765
1759476746.069413,1000.750580
1759476747.130577,1000.758591
1759476748.191677,1000.762253
1759476749.252791,1000.765610
1759476750.313913,1000.771713
1759476751.375045,1000.774689
1759476752.436191,1000.774689
1759476753.497353,1000.773544
1759476754.558419,1000.773544
1759476755.619527,1000.775604
1759476756.680636,1000.778732
1759476757.741716,1000.789337
1759476758.802823,1000.801697
1759476759.863940,1000.807419
1759476760.925045,1000.807648
1759476761.986145,1000.807648
1759476763.047219,1000.807114
1759476764.108274,1000.801239
1759476765.169319,1000.801239
1759476766.230385,1000.804291
1759476767.291444,1000.813293
1759476768.352477,1000.821228
1759476769.413479,1000.827484
1759476770.474487,1000.831375
1759476771.535527,1000.833740
1759476772.596549,1000.833817
1759476773.657567,1000.834579
1759476774.718590,1000.838928
1759476775.779582,1000.845490
1759476776.840543,1000.848999
1759476777.901481,1000.848999
1759476778.962481,1000.848465
1759476780.023389,1000.838623
1759558886.420873,988.867645
1759558887.449147,988.881378
1759558888.477423,988.895111
1759558889.505700,988.895111
1759558890.533952,988.895035
1759558890.732311,988.895035
1759558891.793712,988.908768
1759558892.855143,988.908768
1759558893.916528,988.908768
1759558894.977944,988.915558
1759558896.039366,988.915558
1759558897.100808,988.913727
1759558898.162278,988.907318
1759558899.223730,988.907318
1759558900.285166,988.907318
1759558901.346571,988.904571
1759558902.408003,988.900681
1759558903.469403,988.894577
1759558904.530806,988.873901
1759558905.592197,988.872147
1759558906.653621,988.872147
1759558907.715100,988.872147
1759558908.776579,988.877335
1759558909.838058,988.903809
1759558910.899495,988.940277
1759558911.960965,988.945618
1759558913.022387,988.960114
1759558914.083824,988.978424
1759558915.145209,988.989105
1759558916.206584,988.990555
1759558917.267994,989.029159
1759558918.329442,989.056015
1759558919.390864,989.102020
1759558920.452260,989.174576
1759558921.513618,989.174576
1759558922.574970,989.163742
1759558923.636361,989.148941
1759558924.697775,989.128571
1759558925.759151,989.072418
1759558926.820518,989.021149
1759558927.881878,988.988113
1759558928.943261,988.973999
1759558930.004681,988.943863
1759558931.066091,988.885422
1759558932.127421,988.884659
1759558933.188794,988.871841
1759558934.250166,988.838577
1759558935.311540,988.838577
1759558936.372898,988.858795
1759558937.434250,988.915100
1759558938.495564,988.993301
1759558939.556874,989.088669
1759558940.618152,989.172287
1759558941.679451,989.193420
1759558942.740784,989.193420
1759558943.802081,989.163208
1759558944.863392,989.092789
1759558945.924676,989.022217
1759558946.985957,988.996887
1759558948.047269,988.988342
1759558949.108623,988.988342
1759558950.169915,988.989181
1759558951.231196,989.016190
1759558952.292460,989.033966
1759558953.353821,989.042053
1759558954.415107,989.068985
1759558955.476412,989.097900
1759558956.537701,989.097900
1759558957.598968,989.036560
1759558958.660261,989.003906
1759558959.721549,988.965836
1759558960.782849,988.930206
1759558961.844119,988.910217
1759558962.905353,988.907547
1759558963.966600,988.907547
1759558965.027857,988.907547
1759558966.089118,988.913651
1759558967.150411,988.925552
1759558968.211674,988.955307
1759558969.272895,988.991623
1759558970.334130,989.016724
1759558971.395359,989.016953
1759558972.456581,989.016876
1759558973.517798,989.016876
1759558974.579013,988.996887
1759558975.640240,988.983078
1759558976.701491,988.981628
1759558977.762750,988.981628
1759558978.823981,988.990936
1759558979.885155,989.017334
1759558980.946331,989.028625
1759558982.007505,989.046478
1759558983.068680,989.057312
1759558984.129875,989.057312
1759558985.191031,989.019165
1759558986.252193,988.984680
1759558987.313321,988.937530
1759558988.374459,988.872604
1759558989.435619,988.824768
1759558990.496745,988.800278
1759558991.557849,988.800278
1759558992.618969,988.808899
1759558993.680084,988.856506
1759558994.741201,988.903961
1759558995.802263,988.944092
1759558996.863389,988.963089
1759558997.924505,989.000626
1759558998.985624,989.020462
1759559000.046736,989.026184
1759559001.107871,989.045868
1759559002.168986,989.080200
1759559003.230073,989.080200
1759559004.291187,989.071579
1759559005.352299,989.065704
1759559006.413383,989.064941
1759559007.474491,989.056320
1759559008.535586,989.056320
1759654463.758973,1014.654236
1759654464.787297,1014.659882
1759654465.815605,1014.665451
1759654466.843946,1014.671173
1759654467.872269,1014.675903
1759654468.070595,1014.675903
1759654469.132059,1014.670410
1759654470.193479,1014.658127
1759654471.254922,1014.650192
1759654472.316395,1014.649963
1759654473.377838,1014.649963
1759654474.439268,1014.653244
1759654475.500753,1014.661484
1759654476.562212,1014.672623
1759654477.623666,1014.681473
1759654478.685105,1014.685822
1759654479.746548,1014.695587
1759654480.808010,1014.716263
1759654481.869484,1014.716263
1759654482.930998,1014.693451
1759654483.992417,1014.668808
1759654485.053816,1014.649734
1759654486.115237,1014.616089
1759654487.176629,1014.593277
1759654488.238011,1014.566498
1759654489.299416,1014.538727
1759654490.360817,1014.504700
1759654491.422164,1014.472504
1759654492.483542,1014.456253
1759654493.544929,1014.456253
1759654494.606270,1014.471893
1759654495.667608,1014.484711
1759654496.728951,1014.497910
1759654497.790270,1014.510345
1759654498.851585,1014.517365
1759654499.912906,1014.519043
1759654500.974242,1014.521866
1759654502.035564,1014.521866
1759654503.096875,1014.520187
1759654504.158154,1014.517288
1759654505.219428,1014.515381
1759654506.280710,1014.515381
1759654507.341965,1014.519043
1759654508.403166,1014.527435
1759654509.464407,1014.536667
1759654510.525649,1014.547195
1759654511.586875,1014.557266
1759654512.648101,1014.557266
1759654513.709342,1014.556046
1759654514.770584,1014.546585
1759654515.831799,1014.537888
1759654516.893010,1014.534988
1759654517.954191,1014.534988
1759654519.015384,1014.541779
1759654520.076538,1014.548187
1759654521.137695,1014.554749
1759654522.198858,1014.557877
1759654523.260041,1014.560242
1759654524.321197,1014.562759
1759654525.382325,1014.575119
1759654526.443480,1014.582977
1759654527.504626,1014.590302
1759654528.565743,1014.593658
1759654529.626879,1014.598389
1759654530.687990,1014.600449
1759654531.749132,1014.600449
1759654532.810273,1014.599838
1759654533.871400,1014.599228
1759654534.932486,1014.598923
1759654535.993542,1014.598389
1759654537.054632,1014.598389
1759654538.115699,1014.602203
1759654539.176744,1014.610596
1759654540.237799,1014.619141
1759654541.298817,1014.622726
1759654542.359812,1014.622726
1759654543.420800,1014.618912
1759654544.481839,1014.611435
1759654545.542874,1014.601440
1759654546.603838,1014.596481
1759654547.664805,1014.590988
1759654548.725817,1014.588928
1759654549.786823,1014.588394
1759654550.847825,1014.588394
1759654551.908827,1014.592285
1759654552.969819,1014.602127
1759654554.030766,1014.607391
1759654555.091693,1014.618530
1759654556.152637,1014.626160
1759654557.213591,1014.631653
1759654558.274534,1014.639130
1759654559.335461,1014.646759
1759654560.396381,1014.656219
1759654561.457288,1014.664307
1759654562.518178,1014.671860
1759654563.579090,1014.674301
1759654564.639961,1014.680405
1759654565.700816,1014.681015
1759654566.761676,1014.683762
1759654567.822517,1014.683762
1759654568.883357,1014.681244
1759654569.944173,1014.675980
1759654571.005007,1014.675980
1759654572.065834,1014.670944
1759654573.126617,1014.667206
1759654574.187423,1014.667206
1759654575.248231,1014.669647
1759654576.309059,1014.670715
1759654577.369857,1014.674759
1759654578.430618,1014.681778
1759654579.491360,1014.686279
1759654580.552143,1014.688873
1759654581.612939,1014.689941
1759654582.673710,1014.691772
1759654583.734500,1014.692307
1759654584.795260,1014.695129
1759654585.855962,1014.697723
1759654586.916675,1014.701538
1759654587.977411,1014.709091
1759654589.038173,1014.712906
1759654590.098952,1014.717941
1759654591.159665,1014.723663
1759654592.220378,1014.727020
1759654593.281096,1014.729538
1759654594.341795,1014.734650
1759654595.402487,1014.740067
1759654596.463166,1014.744186
1759654597.523877,1014.748917
1759654598.584565,1014.751129
1759654599.645220,1014.751129
1759654600.705910,1014.746552
1759654601.766616,1014.743881
1759654602.827318,1014.738998
1759654603.888029,1014.737091
1759654604.948693,1014.736710
1759654606.009356,1014.733887
1759654607.070035,1014.732513
1759654608.130685,1014.731750
1759654609.191327,1014.731750
1759654610.251934,1014.731827
1759654611.312548,1014.734650
1759654612.373170,1014.734650
1759654613.433757,1014.735031
1759654614.494378,1014.738007
1759654615.554965,1014.742355
1759654616.615538,1014.747391
1759654617.676125,1014.755783
1759654618.736710,1014.768295
1759654619.797267,1014.781952
1759654620.857804,1014.793243
1759654621.918363,1014.803391
1759654622.978943,1014.814758
1759654624.039482,1014.822311
1759654625.100109,1014.826965
1759654626.160723,1014.837723
1759654627.221293,1014.852295
1759654628.281853,1014.869919
1759654629.342380,1014.883423
1759654630.402930,1014.900665
1759654631.463500,1014.905014
1759654632.524034,1014.905014
1759654633.584588,1014.901657
1759654634.645127,1014.897919
1759654635.705691,1014.890900
1759654636.766252,1014.887772
1759654637.826765,1014.884033
1759654638.887256,1014.884033
1759654639.947698,1014.884872
1759654641.008199,1014.891586
1759654642.068694,1014.896393
1759654643.129168,1014.906998
1759696245.476927,1016.687393
1759696246.504896,1016.688843
1759696247.532901,1016.687393
1759696248.560871,1016.686630
1759696249.588907,1016.686630
1759696249.787696,1016.692429
1759696250.848869,1016.699066
1759696251.910015,1016.716843
1759696252.971156,1016.739502
1759696254.032299,1016.757584
1759696255.093432,1016.771317
1759696256.154568,1016.772003
1759696257.215714,1016.772003
1759696258.276823,1016.763535
1759696259.337953,1016.754684
1759696260.399070,1016.749039
1759696261.460170,1016.749039
1759696262.521298,1016.750259
1759696263.582436,1016.750641
1759696264.643583,1016.753464
1759696265.704769,1016.753464
1759696266.765989,1016.753464
1759696267.827187,1016.753235
1759696268.888364,1016.753235
1759696269.949551,1016.756744
1759696271.010724,1016.761246
1759696272.071915,1016.764755
1759696273.133025,1016.770020
1759696274.194148,1016.774445
1759696275.255268,1016.781235
1759696276.316422,1016.792831
1759696277.377544,1016.814499
1759696278.438636,1016.830521
